#{"t_start": 1762125823.7073977, "env_id": "None"}
r,l,t
557.80676,1000,8493.569068
837.50775,1000,8494.493199
646.04266,1000,8494.8169
927.3027,727,8495.010357
881.6305,1000,8495.010441
884.5047,1000,8495.86951
881.4917,1000,8520.222394
893.0432,1000,8521.395041
711.60535,1000,8521.447386
861.2791,1000,8521.498117
893.32336,1000,8522.265265
932.0054,680,8524.689593
896.166,1000,8525.19224
839.6909,1000,8526.319716
855.40216,1000,8548.79103
831.6671,1000,8548.844493
932.502,675,8550.197558
730.9484,1000,8551.107156
886.80566,1000,8551.980665
760.72504,1000,8554.142534
201.02466,469,8555.53302
890.17505,1000,8555.677738
885.087,1000,8585.971926
832.5977,1000,8607.684707
846.43994,1000,8607.822904
916.91046,831,8608.105299
892.79333,1000,8609.929982
879.4605,1000,8610.384853
886.5839,1000,8611.413875
879.59784,1000,8612.61422
164.47052,553,8614.028996
838.1534,1000,8614.167956
682.6219,1000,8614.306895
848.159,1000,8614.532453
883.2278,1000,8616.139971
806.9796,1000,8641.372447
874.8325,1000,8642.089643
849.47144,1000,8642.08975
850.62744,1000,8642.406454
873.49176,1000,8643.177306
901.31085,987,8643.448944
728.6697,1000,8645.653228
890.2396,1000,8645.710854
848.3924,1000,8646.599181
848.2837,1000,8646.924302
842.08,1000,8647.106676
844.6493,1000,8647.983915
836.7193,1000,8672.236497
878.03265,1000,8673.423132
812.4176,1000,8673.475253
681.9384,1000,8702.570678
845.86145,1000,8705.090748
913.4097,866,8705.971948
885.87897,1000,8707.617746
845.957,1000,8706.792748
875.0125,1000,8707.855148
892.6598,1000,8707.912948
925.804,742,8730.278525
183.27171,1000,8730.377209
792.36957,1000,8732.325819
791.03174,1000,8734.513108
837.27893,1000,8735.90014
683.03,1000,8736.037517
841.1848,1000,8737.515093
900.41205,996,8737.710406
888.8181,1000,8738.035148
868.56287,1000,8738.311323
825.2099,1000,8762.567026
809.7587,1000,8763.681136
936.3003,637,8764.493843
853.2491,1000,8764.890699
888.0633,1000,8766.296997
862.55975,1000,8766.445925
748.8067,1000,8766.585606
436.66266,1000,8766.818274
826.0682,1000,8793.224519
893.3443,1000,8816.215876
881.28656,1000,8817.030446
827.09094,1000,8817.030519
572.9275,1000,8817.347909
827.54755,1000,8818.098868
865.0877,1000,8818.368094
337.08875,602,8819.835001
681.0559,1000,8820.604893
864.74963,1000,8820.659222
896.5127,1000,8821.549696
843.1909,1000,8821.881923
861.6998,1000,8822.061606
876.0355,1000,8846.872075
833.12024,1000,8848.096829
869.6127,1000,8848.195576
886.2151,1000,8848.963223
855.64386,1000,8851.458818
851.90094,1000,8852.301308
882.6452,1000,8853.969553
865.526,1000,8855.096939
925.0075,750,8855.969516
902.8077,972,8856.114411
263.27606,1000,8856.162238
871.4412,1000,8856.213319
812.78064,1000,8878.755938
892.9201,1000,8910.058215
491.0634,1000,8911.499619
846.7538,1000,8911.643553
862.1475,1000,8915.181238
915.30566,847,8915.181314
860.40094,1000,8915.378416
805.4162,1000,8915.707836
932.0041,680,8917.475657
842.7597,1000,8937.627866
888.6901,1000,8938.738999
855.4871,1000,8939.607148
858.3455,1000,8940.012576
931.6014,684,8940.870874
869.8046,1000,8941.429744
825.6623,1000,8941.57003
865.9521,1000,8941.94599
923.50726,765,8943.200418
915.3089,847,8943.251918
697.993,1000,8945.473761
876.8448,1000,8968.763888
830.4127,1000,8969.514121
816.9425,1000,8969.92707
326.27795,1000,8970.741142
780.2914,1000,8972.526279
886.40125,1000,8973.306194
802.0867,1000,8974.26272
73.00973,1000,8974.5673
209.97842,535,8974.918177
924.4053,756,9003.283731
693.2334,1000,9024.326489
875.08496,1000,9025.501375
888.47363,1000,9025.557592
875.79156,1000,9026.394665
880.33887,1000,9028.876667
886.1714,1000,9029.72553
649.9963,1000,9031.384901
132.54718,584,9032.273557
542.86615,1000,9032.560574
818.7598,1000,9033.426702
882.2814,1000,9033.583935
873.5192,1000,9033.686841
848.10895,1000,9056.154747
931.80524,682,9057.492363
890.01056,1000,9058.436934
852.55505,1000,9059.940301
854.5528,1000,9063.375735
883.61865,1000,9063.375836
890.4269,1000,9063.562125
781.41846,1000,9063.883614
889.33636,1000,9065.618922
788.24445,1000,9066.410106
890.0106,1000,9086.674154
882.6963,1000,9114.379223
855.33673,1000,9114.822947
884.8011,1000,9115.688479
639.4258,1000,9116.246826
880.5263,1000,9116.401695
328.05338,1000,9117.990412
844.45245,1000,9120.326737
650.8772,1000,9124.290966
868.64197,1000,9144.518198
848.8154,1000,9144.836588
878.4302,1000,9145.671805
225.36835,1000,9147.471931
319.04333,1000,9148.224816
930.29944,697,9149.120374
829.5376,1000,9149.172274
870.40186,1000,9149.492368
870.3373,1000,9149.862604
838.1929,1000,9153.034386
854.25726,1000,9154.964781
335.6385,1000,9175.478621
871.8414,1000,9175.531554
492.92563,1000,9176.29837
891.9464,1000,9178.796677
835.6058,1000,9179.649532
879.39246,1000,9181.251806
856.80316,1000,9211.270205
867.16113,1000,9212.129793
437.41052,1000,9212.274007
566.67786,1000,9212.373504
460.89365,1000,9215.506346
928.8023,712,9235.174616
866.8178,1000,9235.578654
877.5709,1000,9236.576599
845.34595,1000,9238.082132
72.13018,1000,9241.483159
834.9918,1000,9241.483258
820.4627,1000,9241.661736
80.721245,1000,9241.96046
873.2567,1000,9243.693523
883.0638,1000,9244.470153
881.0237,1000,9245.566275
888.17413,1000,9265.583327
847.5504,1000,9265.990191
807.4169,1000,9266.839713
825.1771,1000,9267.591037
860.7275,1000,9269.118892
929.4988,705,9271.201542
889.93866,1000,9271.415039
896.3367,1000,9275.315644
817.16797,1000,9276.061151
211.22202,568,9276.115672
910.3,897,9276.310748
895.9772,1000,9276.40828
826.06586,1000,9325.423537
745.37256,1000,9327.174717
858.6581,1000,9327.98184
856.7794,1000,9328.823586
816.38605,1000,9328.88036
401.68988,1000,9329.520006
778.23773,1000,9334.715398
172.72227,1000,9335.910647
862.7233,1000,9335.965536
706.35046,1000,9336.730138
881.83215,1000,9358.568508
845.21423,1000,9359.432946
38.802605,1000,9361.000564
893.0165,1000,9362.121945
877.02423,1000,9362.940492
847.1819,1000,9363.077747
853.2502,1000,9366.296901
896.49084,1000,9367.126648
868.308,1000,9367.542447
425.94662,1000,9387.135221
867.22406,1000,9388.704403
930.4057,696,9388.931922
858.91187,1000,9420.101924
858.0517,1000,9420.102001
539.7406,1000,9420.286947
893.0435,1000,9420.610389
882.40594,1000,9422.346218
822.5711,1000,9423.128311
859.71814,1000,9424.190692
339.28162,1000,9425.018804
834.1183,1000,9425.430162
862.7246,1000,9447.115585
869.5045,1000,9447.822856
925.0065,750,9447.925325
837.939,1000,9449.526001
883.66907,1000,9449.915184
857.6657,1000,9453.744922
873.2569,1000,9454.463076
891.6104,1000,9454.517419
855.9445,1000,9454.701739
841.1896,1000,9454.795112
889.66406,1000,9455.564094
141.68976,937,9456.205065
893.407,1000,9479.229164
833.7846,1000,9478.235366
930.3993,696,9478.46204
821.58105,1000,9478.952286
931.20123,688,9479.093636
465.45566,1000,9484.130359
866.2276,1000,9485.312407
764.8775,1000,9485.366883
348.64386,1000,9515.419051
845.66486,1000,9538.939163
865.6455,1000,9539.891922
627.2835,1000,9539.567363
859.71747,1000,9541.645076
884.74567,1000,9545.046029
864.4255,1000,9545.885647
890.77954,1000,9546.297231
890.4841,1000,9547.256423
923.69946,763,9569.184234
910.20966,898,9569.3763
527.6398,1000,9570.393045
876.6779,1000,9570.637211
865.2008,1000,9571.995704
877.3692,1000,9571.995784
551.4779,1000,9572.487857
866.78314,1000,9574.268866
522.23456,1000,9575.080777
762.3303,1000,9576.129406
885.6761,1000,9576.951205
889.6637,1000,9577.372094
896.10815,1000,9578.946557
880.65204,1000,9599.825471
871.745,1000,9599.44611
79.57606,1000,9631.282227
856.38226,1000,9635.226025
845.34576,1000,9635.965609
889.10455,1000,9636.020949
852.7404,1000,9636.204182
829.9757,1000,9636.300639
810.5205,1000,9637.088783
819.8784,1000,9637.728348
835.864,1000,9660.386132
845.34454,1000,9661.314163
842.50323,1000,9661.551217
737.2967,1000,9660.18851
863.46204,1000,9660.338143
874.0845,1000,9665.388652
934.1003,659,9665.999784
829.5384,1000,9666.621173
889.51984,1000,9666.679513
865.28485,1000,9667.482157
858.07117,1000,9691.189953
834.6274,1000,9692.088459
882.15564,1000,9691.903759
825.68524,1000,9693.825121
920.308,797,9695.149797
282.78485,1000,9697.200319
860.924,1000,9727.503768
855.56573,1000,9727.911073
869.04816,1000,9728.877668
878.352,1000,9729.301594
867.75525,1000,9729.483603
858.7095,1000,9751.938935
877.2791,1000,9753.513393
885.4682,1000,9753.999281
762.3894,1000,9755.650038
873.2568,1000,9756.398331
883.3458,1000,9757.476445
609.35504,1000,9758.344667
824.297,1000,9758.772932
811.04395,1000,9760.354061
784.15485,1000,9760.457204
885.77826,1000,9783.323489
937.6009,624,9783.025598
866.4281,1000,9783.818227
677.7882,1000,9787.669484
883.56036,1000,9788.397984
890.3623,1000,9788.456082
679.7317,1000,9788.662947
780.88654,1000,9788.762645
887.18396,1000,9789.552463
834.58716,1000,9790.214297
817.46704,1000,9792.161252
663.8993,1000,9812.251904
770.18524,1000,9812.481523
923.70087,763,9812.76964
848.6397,1000,9813.001081
878.8117,1000,9813.147879
872.3305,1000,9848.424953
935.30457,647,9848.699224
841.99084,1000,9849.012472
597.28986,1000,9849.660732
732.76306,1000,9850.454418
824.926,1000,9852.957197
731.69275,1000,9874.790088
869.29553,1000,9876.826269
932.5048,675,9877.896
882.6444,1000,9878.171462
872.51855,1000,9880.162026
844.28125,1000,9881.027928
879.8726,1000,9881.479721
842.24884,1000,9882.461357
921.6077,784,9882.56541
842.13086,1000,9882.893156
881.2174,1000,9883.089569
859.5711,1000,9906.981914
835.3798,1000,9907.471131
860.86664,1000,9909.209671
932.8013,672,9909.209749
858.9554,1000,9909.971039
846.84686,1000,9911.01084
760.4737,1000,9939.696281
884.6698,1000,9939.7965
877.8689,1000,9941.319377
882.5905,1000,9963.579585
885.19403,1000,9964.392241
902.2068,978,9966.27469
872.0147,1000,9966.515762
854.55457,1000,9967.231561
870.4026,1000,9967.461781
858.6604,1000,9967.550435
868.32056,1000,9968.340144
937.90533,621,9969.494205
902.8124,972,9970.552374
779.3923,1000,9970.929223
871.44135,1000,9972.107805
708.67566,1000,9972.391646
834.0751,1000,9993.957162
865.2854,1000,9994.111672
939.49927,605,9994.286076
856.37744,1000,9997.329074
887.5118,1000,9997.615037
602.6211,1000,9997.926105
846.6321,1000,9998.578128
867.04224,1000,9999.348917
803.111,1000,10001.868817
871.7088,1000,10025.404073
834.26874,1000,10056.053012
858.9684,1000,10054.375
875.53015,1000,10056.36412
892.6602,1000,10057.207465
893.1373,1000,10057.627851
872.7336,1000,10058.584848
672.5863,1000,10058.684368
401.3726,1000,10059.212527
938.1012,619,10062.049494
886.1726,1000,10084.763157
877.7858,1000,10085.281327
885.72705,1000,10085.090015
826.0422,1000,10085.090092
938.60156,614,10085.496225
884.38965,1000,10085.906079
844.2936,1000,10086.941667
911.7102,883,10087.530444
882.4655,1000,10089.694681
656.5038,1000,10089.804312
867.636,1000,10091.312822
831.04095,1000,10115.180143
495.32532,668,10115.847878
920.10187,799,10116.262036
811.87756,1000,10116.979037
895.96545,1000,10117.209111
863.0944,1000,10117.94715
835.382,1000,10118.172573
845.345,1000,10148.615859
880.52734,1000,10149.785522
859.1907,1000,10150.852375
810.08374,1000,10151.222775
593.8895,1000,10152.632345
872.5179,1000,10152.86443
857.9381,1000,10153.010215
679.6064,830,10175.647044
882.8283,1000,10176.997828
645.29443,1000,10177.26154
545.70886,1000,10178.194401
756.6547,1000,10178.959031
936.70166,633,10179.824368
860.13806,1000,10184.004726
915.50366,845,10205.769507
842.6029,1000,10206.415955
863.7043,1000,10206.691664
34.033813,236,10207.095417
608.6214,1000,10208.687968
662.89844,1000,10209.558051
287.49496,1000,10209.97885
885.3588,1000,10210.915652
869.5022,1000,10211.508876
927.7005,723,10211.782199
892.3782,1000,10214.381597
935.10406,649,10267.583267
650.0122,1000,10268.413014
851.4626,1000,10270.261468
888.81586,1000,10270.261594
873.25757,1000,10270.664696
877.8573,1000,10271.017507
844.2739,1000,10272.036665
586.3594,1000,10272.623928
689.126,1000,10274.728263
688.1152,1000,10274.826557
920.2064,798,10276.480023
937.5049,625,10277.142946
882.76587,1000,10278.839676
858.07184,1000,10298.94266
884.7455,1000,10301.461294
849.1019,1000,10302.184273
828.58386,1000,10302.41755
686.4535,1000,10303.170451
793.2139,1000,10304.232009
554.5412,1000,10306.401972
749.6613,1000,10306.782901
853.7161,1000,10308.21968
878.81165,1000,10308.468014
682.4779,1000,10308.620855
695.53845,1000,10310.4904
828.8373,1000,10334.129756
839.6047,1000,10364.691891
942.7045,573,10365.102571
863.9474,1000,10365.594306
938.5047,615,10367.031124
896.46606,1000,10369.718775
879.17413,1000,10370.322885
923.50635,765,10391.409962
902.6097,974,10391.55918
839.40625,1000,10392.118049
882.09186,1000,10392.402256
775.44446,1000,10394.520526
933.5027,665,10394.975034
516.1106,1000,10395.342486
792.7717,1000,10395.747409
885.51996,1000,10396.698324
712.3183,1000,10397.310382
810.9682,1000,10397.581792
322.91336,856,10397.850283
940.0006,600,10398.039818
811.17505,1000,10400.201018
886.6352,1000,10401.581868
871.2363,1000,10424.50401
938.2039,618,10424.963508
896.45447,1000,10425.55545
884.45044,1000,10426.132469
931.6028,684,10427.558489
866.34064,1000,10428.272053
864.7508,1000,10428.376529
931.8991,681,10429.581371
913.9095,861,10429.827587
885.08765,1000,10430.616944
820.0085,1000,10461.220177
937.5034,625,10461.320347
864.6781,1000,10461.861961
842.68604,1000,10483.322603
886.0235,1000,10485.074399
743.86224,1000,10486.187981
926.3059,737,10487.882653
858.6097,1000,10488.374692
920.4039,796,10488.688199
338.70456,1000,10488.740024
930.0993,699,10489.478603
-55.789253,352,10489.762058
896.4293,1000,10490.418773
926.60236,734,10490.526971
929.5061,705,10514.750736
928.4991,715,10514.851889
934.4056,656,10515.050683
895.9302,1000,10516.311131
933.20404,668,10517.966583
873.9523,1000,10517.966665
938.0009,620,10520.286491
940.0031,600,10521.0635
840.0864,1000,10524.556782
866.3422,1000,10524.714202
689.29614,1000,10544.495608
846.6325,1000,10544.777858
864.63947,1000,10546.94756
483.592,1000,10578.503403
798.96686,1000,10579.462943
541.28265,1000,10580.064919
893.47296,1000,10580.338289
804.1972,1000,10580.808382
841.4026,1000,10584.216994
534.87195,843,10584.31401
870.10596,1000,10606.910949
932.7041,673,10608.672169
892.52246,1000,10609.56343
887.1935,1000,10610.29183
908.41113,916,10610.386736
878.2718,1000,10611.598552
859.7384,1000,10611.83652
890.23895,1000,10612.565385
856.5319,1000,10614.313868
732.421,1000,10614.908197
906.70886,933,10615.943733
863.4615,1000,10636.698293
870.05054,1000,10639.536623
648.49493,1000,10641.260188
875.69226,1000,10641.729815
858.6097,1000,10642.043871
880.9983,1000,10642.096842
773.429,1000,10642.821259
886.98236,1000,10643.742791
868.9722,1000,10643.847095
860.0139,1000,10693.368688
814.1993,1000,10693.470906
869.5048,1000,10693.662771
858.02747,1000,10694.927522
936.20087,638,10696.497955
312.89822,1000,10696.593409
842.3149,1000,10696.593484
424.21164,1000,10698.992328
886.45355,1000,10699.715701
937.90326,621,10702.902676
885.97375,1000,10703.139527
893.68225,1000,10703.285258
884.5052,1000,10703.856456
928.49945,715,10703.856524
889.37274,1000,10704.150377
876.4789,1000,10725.611229
927.5056,725,10726.504838
786.8706,1000,10726.92478
833.7622,1000,10727.855325
830.38794,1000,10728.431476
893.23236,1000,10728.704936
863.8237,1000,10729.167152
886.21533,1000,10732.662826
170.18796,589,10735.014555
932.20386,678,10756.497834
930.90625,691,10781.064963
877.1963,1000,10781.667079
847.5622,1000,10783.436744
927.59924,724,10782.746519
886.7174,1000,10782.746597
884.94696,1000,10782.987733
860.614,1000,10783.719239
877.0616,1000,10785.455676
858.66077,1000,10786.02243
853.6521,1000,10787.041113
835.6162,1000,10788.405741
912.8102,872,10788.642523
